...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
4147,4147,130034788,18-05-2018,542314,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,4,100000,400000,99.77,100000,400000,400000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4148,4148,130034788,2/5/2018,525059,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,392,100000,39200000,125.64,127551.02,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4149,4149,130034788,2/5/2018,525060,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,392,100000,39200000,125.64,127551.02,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4150,4150,130034788,2/5/2018,525061,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,392,100000,39200000,125.64,127551.02,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4151,4151,130034788,2/5/2018,525062,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,392,100000,39200000,125.64,127551.02,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4152,4152,130034788,2/5/2018,525063,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11.25,407,100000,40700000,120.2,122850.12,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4153,4153,130034788,2/5/2018,525064,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11.25,407,100000,40700000,120.2,122850.12,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4154,4154,130034788,2/5/2018,525065,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11.25,407,100000,40700000,120.2,122850.12,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4155,4155,130034788,2/5/2018,525066,13-04-2018,2/5/2018,2/5/2018,401007322,DO1005205419,MH42026,SIVEMGC224,4/6/2016,4/12/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11,404,100000,40400000,119.27,123762.38,50000000,50000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4156,4156,130034788,2/5/2018,517247,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,49,100000,4900000,97.63,96.98,5024616.43,5024616.43,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4157,4157,130034788,2/5/2018,532754,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,17,100000,1700000,131.61,133518.64,2269816.82,2269816.82,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4158,4158,130034788,2/5/2018,532755,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,16,100000,1600000,138.82,140730,2251680,2251680,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4159,4159,130034788,2/5/2018,532756,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,32,100000,3200000,123.29,125945.21,4030246.58,4030246.58,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4160,4160,130034788,2/5/2018,532757,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,31,100000,3100000,126.38,129032.26,4000000,4000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4161,4161,130034788,2/5/2018,517490,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,84,1000,84000,117.63,1193.75,100275.34,100275.34,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4162,4162,130034788,2/5/2018,517504,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,8,1000,8000,117.33,1190.77,9526.16,9526.16,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4163,4163,130034788,2/5/2018,517526,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,13,1000,13000,118.36,1201.06,15613.8,15613.8,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4164,4164,130034788,2/5/2018,533146,1/5/2018,2/5/2018,2/5/2018,101829354,DO2009305510,BC4EGH05,SIVEM095,21-07-2016,21-07-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,510000,1,510000,100,1,511767.53,511767.53,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
4165,4165,130034788,2/5/2018,517070,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,10,100000,1000000,95.59,94.85,1004101.37,1004101.37,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4166,4166,130034788,2/5/2018,517072,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,23,100000,2300000,95.59,94.89,2310302.73,2310302.73,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4167,4167,130034788,2/5/2018,517074,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,59,100000,5900000,97.28,96.67,6031512.32,6031512.32,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4168,4168,130034788,2/5/2018,517076,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,32,100000,3200000,98.71,98.22,3321074.79,3321074.79,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4169,4169,130034788,2/5/2018,517078,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,15,100000,1500000,95.59,94.89,1506719.18,1506719.18,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4170,4170,130034788,2/5/2018,517080,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,122.35,121.27,250624.65,250624.65,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4171,4171,130034788,2/5/2018,517082,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,5,100000,500000,95.59,94.89,502239.73,502239.73,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4172,4172,130034788,2/5/2018,517085,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,14,100000,1400000,101.8,101.13,1493746.5,1493746.5,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4173,4173,130034788,2/5/2018,517087,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,195,100000,19500000,98.15,97.6,20117369.86,20117369.86,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4174,4174,130034788,2/5/2018,517091,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,22,100000,2200000,100.13,99.45,2310283.84,2310283.84,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4175,4175,130034788,16-05-2018,541405,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,2,100000,200000,131.92,135000.09,270000.18,270000.18,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4176,4176,130034788,16-05-2018,541408,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,12,100000,1200000,95.31,100000,1200000,1200000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4177,4177,130034788,16-05-2018,541410,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,12,100000,1200000,108.16,108333.33,1300000,1300000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4178,4178,130034788,16-05-2018,541412,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,38,100000,3800000,100.57,105263.16,4000000,4000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4179,4179,130034788,16-05-2018,541415,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,2,100000,200000,99.83,100000,200000,200000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4180,4180,130034788,16-05-2018,541417,16-05-2018,16-05-2018,16-05-2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,27,10000,270000,109.18,11032.93,297889.23,297889.23,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4181,4181,130034788,16-05-2018,541418,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,29,100000,2900000,109.56,109863.2,3186032.79,3186032.79,EXCEL,EXCEL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4182,4182,130034788,16-05-2018,541420,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,486,100000,48600000,102.71,102879.06,49999222.63,49999222.63,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4183,4183,130034788,16-05-2018,541427,16-05-2018,16-05-2018,16-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,8,100000,800000,112.35,114715.32,917722.59,917722.59,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4184,4184,130034788,16-05-2018,541430,16-05-2018,16-05-2018,16-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.5,280,1000,280000,101.7,1033.65,289422.78,289422.78,ALPHA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4185,4185,130034788,16-05-2018,541433,16-05-2018,16-05-2018,16-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,280,1000,280000,102,1038.35,290736.83,290736.83,ALPHA,BCARIBE,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4186,4186,130034788,2/5/2018,532760,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.875,45,100000,4500000,120,123221.77,5544979.45,5544979.45,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4187,4187,130034788,2/5/2018,532761,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.875,44,100000,4400000,121.78,125000,5500000,5500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4188,4188,130034788,2/5/2018,532762,1/5/2018,2/5/2018,2/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,229,1000,229000,129.9,1315,301134.25,301134.25,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4189,4189,130034788,2/5/2018,532763,1/5/2018,2/5/2018,2/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,228,1000,228000,129.98,1315.79,300000,300000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4190,4190,130034788,2/5/2018,533633,2/5/2018,2/5/2018,2/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,11,10000,110000,90.91,9090.91,100000,100000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4191,4191,130034788,2/5/2018,533636,2/5/2018,2/5/2018,2/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,49,10000,490000,94.54,9453.9,463240.89,463240.89,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4192,4192,130034788,2/5/2018,533639,2/5/2018,2/5/2018,2/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,56,10000,560000,95.42,9541.55,534326.79,534326.79,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4193,4193,130034788,2/5/2018,533147,1/5/2018,2/5/2018,2/5/2018,101829354,DO2009305619,BC4EGH06,SIVEM095,21-07-2016,21-07-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,510000,1,510000,100,1,511767.53,511767.53,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
4194,4194,130034788,2/5/2018,533148,1/5/2018,2/5/2018,2/5/2018,101829354,DO2009305718,BC4EGH07,SIVEM095,21-07-2016,21-07-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,510000,1,510000,100,1,511767.53,511767.53,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
4195,4195,130034788,2/5/2018,533149,1/5/2018,2/5/2018,2/5/2018,101829354,DO2009305817,BC4EGH08,SIVEM095,21-07-2016,21-07-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,510000,1,510000,100,1,511767.53,511767.53,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
4196,4196,130034788,2/5/2018,533164,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,17,10000,170000,94.12,9411.76,160000,160000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4197,4197,130034788,2/5/2018,533166,1/5/2018,2/5/2018,2/5/2018,401007322,DO1005205013,MH12026,SIVEMGC202,6/3/2015,6/3/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.375,13,100000,1300000,106.16,107782.64,1401174.37,1401174.37,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4198,4198,130034788,2/5/2018,533167,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,21,10000,210000,107.02,11095.23,232999.78,232999.78,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4199,4199,130034788,2/5/2018,533168,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,33,10000,330000,107.02,11095.23,366142.51,366142.51,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4200,4200,130034788,2/5/2018,533169,1/5/2018,2/5/2018,2/5/2018,101768835,DO2014303815,BC1DPP38,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,94799,1,94799,108.79,1.09,103666.82,103666.82,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
4201,4201,130034788,2/5/2018,533170,1/5/2018,2/5/2018,2/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,13284,1,13284,108.61,1.09,14500.7,14500.7,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
4202,4202,130034788,2/5/2018,533172,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,104,10000,1040000,106.62,10929.3,1136647.27,1136647.27,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4203,4203,130034788,2/5/2018,533174,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,6,10000,60000,106.62,10929.3,65575.8,65575.8,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4204,4204,130034788,2/5/2018,533176,1/5/2018,2/5/2018,2/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,95,10000,950000,106.62,10929.3,1038283.56,1038283.56,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4205,4205,130034788,2/5/2018,533364,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,143,100000,14300000,97.87,102797.2,14700000,14700000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4206,4206,130034788,2/5/2018,531074,25-04-2018,2/5/2018,2/5/2018,401007322,DO1005204719,MH22022,SIVEMGC200,4/3/2015,4/3/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,10.375,500,100000,50000000,108.03,109709.45,54854727.4,54854727.4,APAP,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4207,4207,130034788,2/5/2018,531234,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.4,500,100000,50000000,103.29,108223.42,54111707.53,54111707.53,ALPHA,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4208,4208,130034788,2/5/2018,531464,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.25,570,100000,57000000,111.17,113825.28,64880412.41,64880412.41,IPSA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4209,4209,130034788,2/5/2018,531468,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,12,167,100000,16700000,113.57,115480.75,19285285.14,19285285.14,IPSA,BCITI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4210,4210,130034788,2/5/2018,531469,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,12,150,100000,15000000,113.82,115723.65,17358547.4,17358547.4,JMMB,BCITI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4211,4211,130034788,2/5/2018,531495,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,1060,100000,106000000,110.85,113504.08,120314330,120314330,ALPHA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4212,4212,130034788,2/5/2018,531520,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.5,100,100000,10000000,107.75,108469.18,10846917.81,10846917.81,BRESERVA,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4213,4213,130034788,2/5/2018,531521,26-04-2018,2/5/2018,2/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.5,100,100000,10000000,107.95,108669.18,10866917.81,10866917.81,BRESERVA,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
